# Ensemble Temperature Energy Magnetization
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98047 0.994141
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.98828 0.996094
4 1 -1.98828 0.996094
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.96484 0.990234
4 1 -1.97656 0.994141
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.98438 0.992188
4 1 -1.98047 0.992188
4 1 -1.97656 0.990234
4 1 -1.97656 0.992188
4 1 -1.98438 0.994141
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.97656 0.994141
4 1 -1.98047 0.994141
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98047 0.994141
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98047 0.994141
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.97656 0.994141
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.98828 0.996094
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98047 0.994141
4 1 -1.98047 0.994141
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.994141
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98828 0.996094
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.97656 0.994141
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.98828 0.996094
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98828 0.996094
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98047 0.994141
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.98438 0.996094
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -1.99219 0.998047
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
4 1 -2 1
